gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,pass_through,truncated_by_depth,pagerank,betweenness,seed_neighbors
100000004071080100,consolidator,0.931,1,0.5931,"получает от 9 плательщиков (238,600 KZT), отдаёт 2 (46,500 KZT)",1,False,9,2,238600.0,46500.0,0.19488683989941324,False,0.0013690045738923447,2.4966503274773013e-05,1
100000002864680100,peripheral,0.25,10,0.1305,"слабый сток in_deg=1, 55,932 KZT (ниже порога terminal)",1,False,1,0,55932.0,0.0,0.0,False,0.00029485149228607687,0.0,1
100000001330685100,peripheral,0.15,4,0.1367,нет выраженных признаков роли,1,False,3,1,2435923.0,100500.0,0.04125746175063826,False,0.0004382160258847993,1.922024458454748e-05,1
100000008745725100,peripheral,0.25,0,0.1304,"слабый сток in_deg=1, 47,060 KZT (ниже порога terminal)",1,False,1,0,47060.0,0.0,0.0,False,0.0002954466369808832,0.0,1
100000002621949100,terminal,0.4365,2,0.2851,"деньги приходят (in_deg=1, 164,612 KZT) и не уходят; depth=1≠4",1,False,1,0,164612.0,0.0,0.0,False,0.0003185306140517461,0.0,1
100000007908818100,coordinator,0.96,2,0.6299,"связей с seed=2, betweenness=0.0002, in=4/out=6",1,False,4,6,727475.0,302000.0,0.4151345407058662,False,0.00047538119204737717,0.00017753957884283033,2
100000008691495100,peripheral,0.25,0,0.1303,"слабый сток in_deg=1, 27,000 KZT (ниже порога terminal)",1,False,1,0,27000.0,0.0,0.0,False,0.00029123627795330886,0.0,1
100000003832231100,peripheral,0.25,2,0.1303,"слабый сток in_deg=1, 35,000 KZT (ниже порога terminal)",1,False,1,0,35000.0,0.0,0.0,False,0.0002925775693989667,0.0,1
100000002371751100,peripheral,0.15,60,0.1284,нет выраженных признаков роли,1,False,1,1,200000.0,250000.0,1.25,False,0.0005285862410602093,1.981468513870874e-07,1
100000002894076100,terminal,0.58,5,0.3375,"деньги приходят (in_deg=4, 1,122,782 KZT) и не уходят; depth=1≠4",1,False,4,0,1122782.0,0.0,0.0,False,0.0003826799433759162,0.0,2
100000001362940100,peripheral,0.25,2,0.1307,"слабый сток in_deg=1, 81,000 KZT (ниже порога terminal)",1,False,1,0,81000.0,0.0,0.0,False,0.0003017884453520255,0.0,1
100000008741372100,peripheral,0.25,0,0.1303,"слабый сток in_deg=1, 35,975 KZT (ниже порога terminal)",1,False,1,0,35975.0,0.0,0.0,False,0.0002931200253248183,0.0,1
100000002618492100,terminal,0.4697,8,0.291,"деньги приходят (in_deg=2, 296,500 KZT) и не уходят; depth=1≠4",1,False,2,0,296500.0,0.0,0.0,False,0.00036902681066638954,0.0,1
100000002750332100,peripheral,0.25,7,0.1301,"слабый сток in_deg=1, 11,360 KZT (ниже порога terminal)",1,False,1,0,11360.0,0.0,0.0,False,0.0002867892825312964,0.0,1
100000004948177100,terminal,0.5037,3,0.2971,"деньги приходят (in_deg=3, 437,163 KZT) и не уходят; depth=1≠4",1,False,3,0,437163.0,0.0,0.0,False,0.00042215807154897335,0.0,1
100000002511825100,peripheral,0.25,1,0.1306,"слабый сток in_deg=1, 65,000 KZT (ниже порога terminal)",1,False,1,0,65000.0,0.0,0.0,False,0.0002977667017240067,0.0,1
100000008566737100,terminal,0.463,2,0.2896,"деньги приходят (in_deg=2, 230,000 KZT) и не уходят; depth=1≠4",1,False,2,0,230000.0,0.0,0.0,False,0.0003494638119095346,0.0,1
100000008661585100,peripheral,0.25,0,0.1304,"слабый сток in_deg=1, 43,141 KZT (ниже порога terminal)",1,False,1,0,43141.0,0.0,0.0,False,0.0002946240847860146,0.0,1
100000004759121100,consolidator,0.7921,4,0.5808,"получает от 6 плательщиков (710,000 KZT), отдаёт 2 (312,000 KZT)",1,False,6,2,710000.0,312000.0,0.4394366197183099,False,0.001415179682240734,7.7079125189577e-05,1
100000004360785100,peripheral,0.25,3,0.1306,"слабый сток in_deg=1, 94,705 KZT (ниже порога terminal)",1,False,1,0,94705.0,0.0,0.0,False,0.0002957517914765332,0.0,1
100000005092518100,peripheral,0.25,0,0.1303,"слабый сток in_deg=1, 26,144 KZT (ниже порога terminal)",1,False,1,0,26144.0,0.0,0.0,False,0.00029105661358004846,0.0,1
100000008737958100,terminal,0.4453,0,0.2859,"деньги приходят (in_deg=2, 53,373 KZT) и не уходят; depth=1≠4",1,False,2,0,53373.0,0.0,0.0,False,0.0002996261402634541,0.0,1
100000003044518100,peripheral,0.25,5,0.1302,"слабый сток in_deg=1, 34,423 KZT (ниже порога terminal)",1,False,1,0,34423.0,0.0,0.0,False,0.0002875431861018102,0.0,1
100000004159526100,peripheral,0.15,14,0.1406,нет выраженных признаков роли,1,False,4,4,275037.0,68000.0,0.24723946232688693,False,0.0008532026216190944,9.788454458522118e-05,1
100000007544358100,transit,0.7329,3,0.3641,"pass-through=1.09: in=322,500 → out=350,000 KZT",1,False,2,1,322500.0,350000.0,1.0852713178294573,False,0.00034057167427426654,1.9616538287321655e-05,1
100000005901606100,peripheral,0.25,0,0.1303,"слабый сток in_deg=1, 35,660 KZT (ниже порога terminal)",1,False,1,0,35660.0,0.0,0.0,False,0.0002930539105145648,0.0,1
100000006658598100,peripheral,0.25,3,0.1301,"слабый сток in_deg=1, 9,000 KZT (ниже порога terminal)",1,False,1,0,9000.0,0.0,0.0,False,0.0002865369566990314,0.0,1
100000002793851100,peripheral,0.25,3,0.1301,"слабый сток in_deg=1, 11,052 KZT (ниже порога terminal)",1,False,1,0,11052.0,0.0,0.0,False,0.0002867575837448681,0.0,1
100000005612411100,coordinator,0.88,2,0.5876,"связей с seed=1, betweenness=0.0002, in=3/out=8",1,False,3,8,115500.0,506997.0,4.389584415584416,False,0.0003272060826887607,0.0001759544040317336,1
100000007511163100,coordinator,0.96,3,0.6188,"связей с seed=2, betweenness=0.0003, in=2/out=3",1,False,2,3,63666.0,82052.0,1.2887883642760658,False,0.0003395973251602182,0.0003277348921942426,2
100000002648315100,peripheral,0.15,5,0.1228,нет выраженных признаков роли,1,False,1,2,132000.0,76000.0,0.5757575757575758,False,0.0002931384697323966,3.962937027741748e-07,1
100000004739664100,transit,0.7167,0,0.3577,"pass-through=0.83: in=12,000 → out=10,000 KZT",1,False,1,1,12000.0,10000.0,0.8333333333333334,False,0.0002880879536555215,1.387027959709612e-06,1
100000003713616100,peripheral,0.25,3,0.1301,"слабый сток in_deg=1, 15,893 KZT (ниже порога terminal)",1,False,1,0,15893.0,0.0,0.0,False,0.0002872780786419906,0.0,1
100000003476560100,peripheral,0.25,2,0.1305,"слабый сток in_deg=1, 50,000 KZT (ниже порога terminal)",1,False,1,0,50000.0,0.0,0.0,False,0.0002955811159053989,0.0,1
100000008782800100,peripheral,0.25,0,0.1304,"слабый сток in_deg=1, 43,381 KZT (ниже порога terminal)",1,False,1,0,43381.0,0.0,0.0,False,0.0002946744579747792,0.0,1
100000004218576100,peripheral,0.25,0,0.1303,"слабый сток in_deg=1, 26,144 KZT (ниже порога terminal)",1,False,1,0,26144.0,0.0,0.0,False,0.00029105661358004846,0.0,1
100000003299365100,transit,0.75,2,0.3635,"pass-through=1.00: in=200,000 → out=200,000 KZT",1,False,1,1,200000.0,200000.0,1.0,False,0.00032561658096972093,0.0,1
100000008730021100,peripheral,0.25,51,0.1346,"слабый сток in_deg=1, 75,555 KZT (ниже порога terminal)",1,False,1,0,75555.0,0.0,0.0,False,0.0004681382591766429,0.0,1
100000002757797100,terminal,0.43,10,0.2838,"деньги приходят (in_deg=1, 100,000 KZT) и не уходят; depth=1≠4",1,False,1,0,100000.0,0.0,0.0,False,0.00030216479959665457,0.0,1
100000002845605100,peripheral,0.25,1,0.1305,"слабый сток in_deg=1, 57,567 KZT (ниже порога terminal)",1,False,1,0,57567.0,0.0,0.0,False,0.000296371881262508,0.0,1
100000000817146100,peripheral,0.25,3,0.1374,"слабый сток in_deg=1, 70,020 KZT (ниже порога terminal)",1,False,1,0,70020.0,0.0,0.0,False,0.0005894684786410268,0.0,1
100000002957306100,terminal,0.4798,8,0.3221,"деньги приходят (in_deg=2, 398,490 KZT) и не уходят; depth=1≠4",1,False,2,0,398490.0,0.0,0.0,False,0.0003551868796242712,0.0,2
100000008188026100,peripheral,0.15,3,0.1263,нет выраженных признаков роли,1,False,2,4,86468.0,337983.17,3.9087659018365173,False,0.00029930359678538354,7.589024408125448e-05,1
100000004790991100,terminal,0.4439,3,0.286,"деньги приходят (in_deg=1, 239,413 KZT) и не уходят; depth=1≠4",1,False,1,0,239413.0,0.0,0.0,False,0.00031131051396626806,0.0,1
100000002973903100,terminal,0.4693,10,0.2898,"деньги приходят (in_deg=3, 92,880 KZT) и не уходят; depth=1≠4",1,False,3,0,92880.0,0.0,0.0,False,0.0003168690397944537,0.0,1
100000004325327100,transit,0.7477,1,0.3623,"pass-through=0.99: in=70,817 → out=70,000 KZT",1,False,2,1,70817.0,70000.0,0.988463222107686,False,0.00029579231968135644,3.844048916909496e-05,1
100000001477796100,terminal,0.4382,2,0.2856,"деньги приходят (in_deg=1, 182,000 KZT) и не уходят; depth=1≠4",1,False,1,0,182000.0,0.0,0.0,False,0.0003306619019813849,0.0,1
100000007536804100,peripheral,0.15,5,0.1225,нет выраженных признаков роли,1,False,1,2,100000.0,55000.0,0.55,False,0.0002913035180923711,7.925874055483496e-07,1
100000008665380100,peripheral,0.15,1,0.1222,нет выраженных признаков роли,1,False,2,1,69100.0,18200.0,0.2633863965267728,False,0.0002907743285019276,1.922024458454748e-05,1
100000001870116100,peripheral,0.25,0,0.1302,"слабый сток in_deg=1, 24,000 KZT (ниже порога terminal)",1,False,1,0,24000.0,0.0,0.0,False,0.00029060661309375133,0.0,1
100000001074553100,terminal,0.4429,7,0.3154,"деньги приходят (in_deg=2, 28,971 KZT) и не уходят; depth=1≠4",1,False,2,0,28971.0,0.0,0.0,False,0.0002894987523363488,0.0,2
100000000978041100,peripheral,0.25,0,0.1304,"слабый сток in_deg=1, 44,445 KZT (ниже порога terminal)",1,False,1,0,44445.0,0.0,0.0,False,0.0002948977791116356,0.0,1
100000002603769100,terminal,0.56,1,0.3086,"деньги приходят (in_deg=3, 1,185,368 KZT) и не уходят; depth=1≠4",1,False,3,0,1185368.0,0.0,0.0,False,0.0005415388680707115,0.0,1
100000005034574100,terminal,0.4459,59,0.2889,"деньги приходят (in_deg=1, 258,816 KZT) и не уходят; depth=1≠4",1,False,1,0,258816.0,0.0,0.0,False,0.00042508668959388994,0.0,1
100000002958286100,terminal,0.4457,7,0.2863,"деньги приходят (in_deg=1, 257,000 KZT) и не уходят; depth=1≠4",1,False,1,0,257000.0,0.0,0.0,False,0.00031316938195490143,0.0,1
100000005634552100,peripheral,0.15,1,0.1277,нет выраженных признаков роли,1,False,1,3,25850.0,1196000.0,46.2669245647969,False,0.0002883486359009555,1.922024458454748e-05,1
100000008736760100,peripheral,0.25,0,0.1305,"слабый сток in_deg=1, 54,757 KZT (ниже порога terminal)",1,False,1,0,54757.0,0.0,0.0,False,0.0002970621471222212,0.0,1
100000008701944100,peripheral,0.25,51,0.1332,"слабый сток in_deg=1, 52,124 KZT (ниже порога terminal)",1,False,1,0,52124.0,0.0,0.0,False,0.0004115202535123909,0.0,1
100000008748408100,distributor,0.584,5,0.5051,"веер на 21 получателей (1,499,960 KZT), in_deg=1",1,False,1,21,360000.0,1499960.0,4.166555555555555,False,0.0003340545949423314,6.142552392999709e-06,1
100000008486520100,peripheral,0.15,3,0.1212,нет выраженных признаков роли,1,False,1,1,35720.0,14000.0,0.3919372900335946,False,0.0002894098390892636,1.922024458454748e-05,1
100000003163256100,transit,0.7275,3,0.3588,"pass-through=1.11: in=13,485 → out=15,000 KZT",1,False,1,1,13485.0,15000.0,1.1123470522803114,False,0.0002870191751690984,1.922024458454748e-05,1
100000003102157100,peripheral,0.25,1,0.1308,"слабый сток in_deg=1, 96,746 KZT (ниже порога terminal)",1,False,1,0,96746.0,0.0,0.0,False,0.00030372391555028635,0.0,1
100000004741837100,peripheral,0.25,3,0.1302,"слабый сток in_deg=1, 25,596 KZT (ниже порога terminal)",1,False,1,0,25596.0,0.0,0.0,False,0.00028832132631535974,0.0,1
100000008443341100,coordinator,0.88,1,0.5882,"связей с seed=1, betweenness=0.0004, in=2/out=3",1,False,2,3,34500.0,50000.0,1.4492753623188406,False,0.0006689699930486669,0.00035349398287456394,1
100000004792397100,peripheral,0.25,0,0.1307,"слабый сток in_deg=1, 73,520 KZT (ниже порога terminal)",1,False,1,0,73520.0,0.0,0.0,False,0.0003010002810421802,0.0,1
100000003809101100,peripheral,0.15,8,0.1253,нет выраженных признаков роли,1,False,2,2,166050.0,55200.0,0.3324299909665763,False,0.00036194707754243373,0.00012938989395576807,1
100000002838861100,consolidator,0.8464,7,0.6291,"получает от 5 плательщиков (554,524 KZT), отдаёт 1 (10,000 KZT)",1,False,5,1,554523.95,10000.0,0.018033486200190272,False,0.0021199186472606875,1.9418391435934565e-05,2
100000008560717100,consolidator,0.9005,4,0.5644,"получает от 7 плательщиков (529,000 KZT), отдаёт 1 (25,000 KZT)",1,False,7,1,529000.0,25000.0,0.04725897920604915,False,0.00033083415655521347,1.922024458454748e-05,1
100000008693069100,peripheral,0.25,0,0.1302,"слабый сток in_deg=1, 20,000 KZT (ниже порога terminal)",1,False,1,0,20000.0,0.0,0.0,False,0.0002897670599476747,0.0,1
100000008672162100,peripheral,0.25,0,0.1302,"слабый сток in_deg=1, 15,550 KZT (ниже порога terminal)",1,False,1,0,15550.0,0.0,0.0,False,0.00028883305707266447,0.0,1
100000007311010100,peripheral,0.15,2,0.1226,нет выраженных признаков роли,1,False,2,1,64480.0,20000.0,0.31017369727047145,False,0.00030935983624902813,2.3975769017837576e-05,1
100000005505655100,peripheral,0.15,27,0.1228,нет выраженных признаков роли,1,False,2,1,33070.0,20000.0,0.6047777441790142,False,0.0003215080211255226,0.0002690834241836647,1
100000004707703100,coordinator,1.0,3,0.6627,"связей с seed=3, betweenness=0.0002, in=2/out=5",1,False,2,5,239300.0,231650.0,0.9680317592979524,False,0.0006355624384346359,0.0001666415020165405,3
100000004005964100,peripheral,0.15,24,0.1277,нет выраженных признаков роли,1,False,3,3,97900.0,72000.0,0.7354443309499489,False,0.00040452469148817284,2.774055919419224e-06,1
100000008244300100,consolidator,0.85,1,0.5582,"получает от 5 плательщиков (65,430 KZT), отдаёт 0 (0 KZT)",1,False,5,0,65430.0,0.0,0.0,False,0.0004793659147286669,0.0,1
100000002692044100,peripheral,0.25,10,0.1308,"слабый сток in_deg=1, 97,000 KZT (ниже порога terminal)",1,False,1,0,97000.0,0.0,0.0,False,0.0003016669344352737,0.0,1
100000001103905100,peripheral,0.25,0,0.1302,"слабый сток in_deg=1, 18,000 KZT (ниже порога terminal)",1,False,1,0,18000.0,0.0,0.0,False,0.0002893472833746364,0.0,1
100000008755361100,peripheral,0.25,0,0.1301,"слабый сток in_deg=1, 14,627 KZT (ниже порога terminal)",1,False,1,0,14627.0,0.0,0.0,False,0.00028863933018420727,0.0,1
100000002810870100,peripheral,0.25,0,0.1303,"слабый сток in_deg=1, 33,677 KZT (ниже порога terminal)",1,False,1,0,33677.0,0.0,0.0,False,0.0002926377020423973,0.0,1
100000005897462100,peripheral,0.25,8,0.1308,"слабый сток in_deg=1, 98,400 KZT (ниже порога terminal)",1,False,1,0,98400.0,0.0,0.0,False,0.00030049363949730454,0.0,1
100000000941942100,terminal,0.433,2,0.2845,"деньги приходят (in_deg=1, 130,000 KZT) и не уходят; depth=1≠4",1,False,1,0,130000.0,0.0,0.0,False,0.00031160003060637067,0.0,1
100000008723830100,transit,0.7479,3,0.3666,"pass-through=0.99: in=459,785 → out=455,000 KZT",1,False,2,1,459785.0,455000.0,0.9895929619278576,False,0.00034023098770657393,1.9616538287321655e-05,1
100000008776576100,peripheral,0.25,0,0.1301,"слабый сток in_deg=1, 14,765 KZT (ниже порога terminal)",1,False,1,0,14765.0,0.0,0.0,False,0.0002886682947677469,0.0,1
100000005432267100,terminal,0.475,2,0.2911,"деньги приходят (in_deg=2, 350,001 KZT) и не уходят; depth=1≠4",1,False,2,0,350001.0,0.0,0.0,False,0.00034233348585063317,0.0,1
