gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,retention,ext_inflow,seed_payers,seed_reach2,pagerank,betweenness,component_id,component_size,fast_share,sync_in_max,truncated_by_depth
100000000806727100,terminal,0.8,3,0.3755671708185053,Признаки удержания: осталось 89% входящего потока (45 тыс. KZT от 1 плательщиков); колено 2.,2,False,1,1,45000.0,5000.0,1,1,0.1111111111111111,0.8888888888888888,0.0,0,2,0.00034585956200447547,0.0,0,1877,0.0,1,False
100000000810551100,terminal,0.8361,3,0.4465858540925267,Признаки удержания: осталось 93% входящего потока (100 тыс. KZT от 1 плательщиков); колено 1.,1,False,1,1,100000.0,7100.0,1,1,0.071,0.929,0.0,1,2,0.0003055929375935056,7.769558206055905e-05,0,1877,0.0,1,False
100000000817146100,terminal,0.9,4,0.41635898576512453,Признаки удержания: осталось 100% входящего потока (70 тыс. KZT от 1 плательщиков); колено 1.,1,False,1,0,70020.0,0.0,1,0,0.0,1.0,0.0,1,2,0.0005894684786410261,0.0,0,1877,,1,False
100000000821507100,terminal,0.9,30,0.41896871293001187,Признаки удержания: осталось 100% входящего потока (400 тыс. KZT от 1 плательщиков); колено 2.,2,False,1,0,400000.0,0.0,1,0,0.0,1.0,0.0,0,1,0.0003355427477307164,0.0,0,1877,,1,False
100000000831684100,peripheral,0.5,12,0.3,Явное правило роли не сработало: 1 плательщиков и 1 получателей; входящий поток 15 тыс. KZT.,2,False,1,1,15000.0,50000.0,2,3,3.3333333333333335,-2.3333333333333335,35000.0,0,1,0.0018906089223340397,0.0,0,1877,0.9,1,False
100000000838385100,peripheral,0.5,28,0.3,"Явное правило роли не сработало: 1 плательщиков и 2 получателей; входящий поток 436,9 тыс. KZT.",3,False,1,2,436900.0,177500.0,8,6,0.40627145799954223,0.5937285420004578,0.0,0,0,0.0019211545642599107,2.1796153652579615e-05,0,1877,0.6901408450704225,1,False
100000000850297100,transit,1.0,11,0.3586558422301305,"Признаки транзита: получено 17,5 тыс., отправлено 17,5 тыс. KZT; передано дальше 100% входящего потока. 100% исходящих сумм попали в окно 2 дней после входящего.",2,False,1,1,17520.0,17520.0,1,1,1.0,0.0,0.0,0,1,0.0002939168313087527,0.0,0,1877,1.0,1,False
100000000860514100,peripheral,0.5,26,0.3,Явное правило роли не сработало: 1 плательщиков и 1 получателей; входящий поток 12 тыс. KZT.,3,False,1,1,12000.0,50000.0,1,1,4.166666666666667,-3.166666666666667,38000.0,0,0,0.0003062893737864735,2.0012831990095827e-05,0,1877,0.0,1,False
100000000861294100,terminal,0.9,8,0.37524095492289444,Признаки удержания: осталось 100% входящего потока (150 тыс. KZT от 1 плательщиков); колено 2.,2,False,1,0,150000.0,0.0,1,0,0.0,1.0,0.0,0,1,0.00031399890954633404,0.0,0,1877,,1,False
100000000870121100,terminal,0.7,13,0.23398947212336893,Признаки удержания: осталось 100% входящего потока (12 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,12000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00031567480064350023,0.0,0,1877,,1,False
100000000878006100,terminal,0.7,5,0.24795744365361805,Признаки удержания: осталось 100% входящего потока (47 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,47003.0,0.0,1,0,0.0,1.0,0.0,0,0,0.000287092622626295,0.0,0,1877,,1,False
100000000896111100,terminal,0.7,24,0.3841229240806643,"Признаки удержания: осталось 100% входящего потока (287,1 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,287100.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00038717189285320344,0.0,0,1877,,1,False
100000000907277100,terminal,0.9,1,0.24381301897983393,"Признаки удержания: осталось 100% входящего потока (17,5 тыс. KZT от 1 плательщиков); колено 1.",1,False,1,0,17534.0,0.0,1,0,0.0,1.0,0.0,1,1,0.00028924947543311784,0.0,3,270,,1,False
100000000910216100,peripheral,0.5,3,0.3,Явное правило роли не сработало: 1 плательщиков и 1 получателей; входящий поток 71 тыс. KZT.,2,False,1,1,71000.0,52010.0,3,1,0.7325352112676057,0.2674647887323943,0.0,0,1,0.00032323954910943236,0.0004801618458481232,0,1877,0.0,1,False
100000000912487100,terminal,0.9,3,0.2328477164887307,Признаки удержания: осталось 100% входящего потока (10 тыс. KZT от 1 плательщиков); колено 2.,2,False,1,0,10000.0,0.0,1,0,0.0,1.0,0.0,0,1,0.00029168015431879206,0.0,0,1877,,1,False
100000000913911100,peripheral,0.5,3,0.3,Явное правило роли не сработало: 2 плательщиков и 1 получателей; входящий поток 467 тыс. KZT.,2,False,2,1,467000.0,600000.0,2,1,1.284796573875803,-0.2847965738758029,133000.0,0,1,0.00045944318623889125,1.9418391435934565e-05,0,1877,0.0,2,False
100000000917179100,terminal,0.9,14,0.37964486951364174,"Признаки удержания: осталось 100% входящего потока (94,5 тыс. KZT от 1 плательщиков); колено 2.",2,False,1,0,94465.0,0.0,2,0,0.0,1.0,0.0,0,1,0.00042586253334482907,0.0,0,1877,,1,False
100000000922570100,transit,0.8461,12,0.3731402177342823,"Признаки транзита: получено 47,1 тыс., отправлено 50 тыс. KZT; передано дальше 106% входящего потока. 0% исходящих сумм попали в окно 2 дней после входящего.",1,False,1,1,47101.0,50000.0,1,1,1.0615485870788306,-0.0615485870788306,2899.0,1,1,0.00029338594320602463,1.981468513870874e-07,0,1877,0.0,1,False
100000000926078100,boundary,0.5,6,0.3,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,250000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0005165635899862601,0.0,0,1877,,1,True
100000000926766100,peripheral,0.5,26,0.3,"Явное правило роли не сработало: 1 плательщиков и 1 получателей; входящий поток 18,8 тыс. KZT.",3,False,1,1,18750.0,6000.0,1,1,0.32,0.6799999999999999,0.0,0,0,0.00031794441854413876,0.0,0,1877,1.0,1,False
100000000933075100,peripheral,0.5,12,0.3,Явное правило роли не сработало: 1 плательщиков и 2 получателей; входящий поток 40 тыс. KZT.,3,False,1,2,40000.0,55000.0,1,2,1.375,-0.375,15000.0,0,0,0.0008086964755110838,2.139985994980544e-05,0,1877,0.7272727272727273,1,False
100000000941942100,terminal,0.9,3,0.4016792704626334,Признаки удержания: осталось 100% входящего потока (130 тыс. KZT от 1 плательщиков); колено 1.,1,False,1,0,130000.0,0.0,1,0,0.0,1.0,0.0,1,2,0.00031160003060637,0.0,0,1877,,1,False
100000000942301100,terminal,0.7,0,0.29373146500593117,"Признаки удержания: осталось 100% входящего потока (57,6 тыс. KZT от 1 плательщиков); колено 3.",3,False,1,0,57580.0,0.0,2,0,0.0,1.0,0.0,0,0,0.000300590276391355,0.0,0,1877,,1,False
100000000943371100,terminal,0.9,13,0.2683904211150652,"Признаки удержания: осталось 100% входящего потока (15,5 тыс. KZT от 1 плательщиков); колено 2.",2,False,1,0,15500.0,0.0,1,0,0.0,1.0,0.0,0,1,0.00030597516384402423,0.0,0,1877,,1,False
100000000945428100,terminal,0.9,0,0.34552565243179123,"Признаки удержания: осталось 100% входящего потока (89,6 тыс. KZT от 1 плательщиков); колено 1.",1,False,1,0,89629.0,0.0,1,0,0.0,1.0,0.0,1,1,0.00030238839325451197,0.0,0,1877,,1,False
100000000954884100,terminal,0.7,35,0.27731687425860024,Признаки удержания: осталось 100% входящего потока (34 тыс. KZT от 1 плательщиков); колено 3.,3,False,1,0,34000.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00031150191855239327,0.0,0,1877,,1,False
100000000955444100,terminal,0.9,44,0.26661106168446025,"Признаки удержания: осталось 100% входящего потока (6,9 тыс. KZT от 1 плательщиков); колено 2.",2,False,1,0,6910.0,0.0,1,0,0.0,1.0,0.0,0,1,0.00035252834417769596,0.0,4,6,,1,False
100000000955529100,peripheral,0.5,3,0.3,Явное правило роли не сработало: 1 плательщиков и 1 получателей; входящий поток 27 тыс. KZT.,3,False,1,1,27000.0,63500.0,1,1,2.3518518518518516,-1.3518518518518516,36500.0,0,0,0.0002956290149139567,3.368496473580486e-06,0,1877,0.0,1,False
100000000957746100,boundary,0.5,16,0.22891829774614472,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,5300.0,0.0,1,0,0.0,1.0,0.0,0,0,0.00034730735985062075,0.0,0,1877,,1,True
100000000961900100,terminal,0.9,0,0.39826141755634636,Признаки удержания: осталось 100% входящего потока (36 тыс. KZT от 2 плательщиков); колено 1.,1,False,2,0,36000.0,0.0,3,0,0.0,1.0,0.0,1,1,0.0002943204405632645,0.0,0,1877,,1,False
100000000967918100,terminal,0.9,0,0.3159438018979834,"Признаки удержания: осталось 100% входящего потока (21,2 тыс. KZT от 1 плательщиков); колено 2.",2,False,1,0,21200.0,0.0,3,0,0.0,1.0,0.0,0,1,0.0004792709615805178,0.0,0,1877,,1,False
100000000968253100,terminal,0.9,1,0.23395981613285882,Признаки удержания: осталось 100% входящего потока (15 тыс. KZT от 1 плательщиков); колено 1.,1,False,1,0,15000.0,0.0,1,0,0.0,1.0,0.0,1,1,0.00028871761851507826,0.0,3,270,,1,False
100000000971908100,terminal,0.9,8,0.34534771648873075,Признаки удержания: осталось 100% входящего потока (89 тыс. KZT от 1 плательщиков); колено 2.,2,False,1,0,89000.0,0.0,1,0,0.0,1.0,0.0,0,1,0.0003024375326458565,0.0,0,1877,,1,False
100000000976943100,transit,0.5,11,0.411489827995255,"Признаки транзита: получено 70 тыс., отправлено 84 тыс. KZT; передано дальше 120% входящего потока. 13% исходящих сумм попали в окно 2 дней после входящего.",3,False,1,1,70000.0,84000.0,1,3,1.2,-0.19999999999999996,14000.0,0,0,0.0003734613623848261,2.1796153652579615e-05,0,1877,0.13095238095238096,1,False
100000000978041100,terminal,0.9,1,0.3025096381969158,"Признаки удержания: осталось 100% входящего потока (44,4 тыс. KZT от 1 плательщиков); колено 1.",1,False,1,0,44445.0,0.0,1,0,0.0,1.0,0.0,1,1,0.00029489777911163493,0.0,3,270,,1,False
100000000979567100,terminal,0.9,1,0.29049896204033215,Признаки удержания: осталось 100% входящего потока (10 тыс. KZT от 1 плательщиков); колено 2.,2,False,1,0,10000.0,0.0,1,0,0.0,1.0,0.0,0,1,0.0005307306769296842,0.0,3,270,,1,False
100000000979923100,terminal,0.9,11,0.38121663701067615,"Признаки удержания: осталось 100% входящего потока (97,9 тыс. KZT от 1 плательщиков); колено 1.",1,False,1,0,97900.0,0.0,1,0,0.0,1.0,0.0,1,2,0.0003004178044094989,0.0,0,1877,,1,False
100000000981693100,boundary,0.5,0,0.2734022835112693,"Граница выгрузки: колено 4; исходящие здесь не собирались, вывод об удержании невозможен.",4,False,1,0,16500.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0005290815211541521,0.0,0,1877,,1,True
100000000993112100,terminal,0.9,32,0.3963708481613286,Признаки удержания: осталось 100% входящего потока (141 тыс. KZT от 1 плательщиков); колено 2.,2,False,1,0,141000.0,0.0,1,0,0.0,1.0,0.0,0,1,0.00044111482764995627,0.0,0,1877,,1,False
100000000998559100,terminal,0.9,3,0.3879114768683274,Признаки удержания: осталось 100% входящего потока (100 тыс. KZT от 1 плательщиков); колено 1.,1,False,1,0,100000.0,0.0,1,0,0.0,1.0,0.0,1,2,0.0003055929375935056,0.0,0,1877,,1,False
